YrPlayer,Year,Rank,Player,Team,AVG,G,PA,AB,R,H,1B,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,SB,CS,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,ISO,SECA,TA,RC,RC/27,wOBA,XR
2006이범호,2006,30,이범호,한화,0.257,126,497,421,53,108,62,25,1,20,195,73,1,3,65,2,0,2,7,87,11,0.463,0.363,0.826,27,0.261,0,0.206650831,0.356294537,0.812883436,72.33754527,5.918526431,0.359459514,70.714
2006이도형,2006,31,이도형,한화,0.256,119,466,426,46,109,68,22,0,19,188,63,5,3,26,0,0,2,6,68,7,0.441,0.306,0.747,29,0.208,0.25,0.185446009,0.241784038,0.668711656,56.78832618,4.590673074,0.323570499,57.086
2006김한수,2006,32,김한수,삼성,0.254,103,396,343,41,87,65,15,0,7,123,54,2,4,32,0,6,3,15,54,12,0.359,0.34,0.699,18,0.282,0,0.104956268,0.206997085,0.638376384,42.50944444,4.143519856,0.313865482,43.128
2006이대수,2006,33,이대수,SK,0.253,122,428,387,46,98,74,15,4,5,136,26,11,0,25,0,5,1,5,68,6,0.351,0.307,0.658,26,0.149,0,0.098191214,0.173126615,0.574324324,43.00588785,3.782276782,0.292129496,41.606
2006강민호,2006,34,강민호,롯데,0.251,126,460,410,40,103,74,20,0,9,150,53,14,2,23,2,4,1,11,78,5,0.366,0.307,0.673,25,0.308,0,0.114634146,0.17804878,0.597444089,48.04852174,3.943191754,0.296240991,47.336
2006강동우,2006,35,강동우,두산,0.249,118,456,393,36,98,82,12,2,2,120,34,9,4,47,2,8,6,2,54,9,0.305,0.33,0.635,27,0.214,0,0.055979644,0.180661578,0.551612903,41.52632967,3.47124118,0.286966216,42.128
2006고동진,2006,36,고동진,한화,0.241,120,414,370,40,89,69,14,2,4,119,29,6,5,21,1,16,4,12,80,6,0.322,0.299,0.621,19,0.213,0.5,0.081081081,0.17027027,0.563573883,38.24231884,3.419015261,0.276402948,39.09
2006김상훈,2006,37,김상훈,KIA,0.234,122,417,367,33,86,68,15,1,2,109,35,18,0,30,0,1,2,2,54,9,0.297,0.296,0.593,19,0.304,0.333,0.0626703,0.141689373,0.479452055,32.63884892,2.842738454,0.267794486,30.808
2006김민재,2006,38,김민재,한화,0.211,121,428,375,41,79,57,17,0,5,111,27,17,1,31,0,11,3,4,54,18,0.296,0.277,0.573,17,0.167,0,0.085333333,0.189333333,0.485804416,29.3732243,2.367394197,0.258773723,28.178
2007이현곤,2007,1,이현곤,KIA,0.338,126,521,453,63,153,120,31,0,2,190,48,13,8,43,0,4,2,3,61,11,0.419,0.393,0.812,50,0.288,0,0.081677704,0.181015453,0.760383387,76.88953846,6.215621373,0.357084813,72.842
2007양준혁,2007,2,양준혁,삼성,0.337,123,544,442,78,149,93,34,0,22,249,72,1,2,91,15,20,8,7,44,12,0.563,0.456,1.019,40,0.283,0,0.226244344,0.459276018,1.146964856,118.1152486,10.09212567,0.432250474,105.288
2007이대호,2007,3,이대호,롯데,0.335,121,514,415,79,139,88,21,1,29,249,87,0,5,81,25,1,0,13,55,9,0.6,0.453,1.053,33,0.364,0,0.265060241,0.462650602,1.207017544,117.6915175,10.95748611,0.436699387,105.05
2007정근우,2007,4,정근우,SK,0.323,111,391,341,62,110,75,24,2,9,165,44,9,0,35,0,24,10,6,44,6,0.484,0.395,0.879,29,0.329,0.444,0.161290323,0.304985337,0.890688259,66.57468031,7.021548314,0.384013089,61.878
2007김동주,2007,5,김동주,두산,0.322,119,481,382,68,123,80,24,0,19,204,78,0,2,83,11,11,2,14,55,10,0.534,0.457,0.991,29,0.359,0.333,0.212041885,0.452879581,1.143911439,100.8086486,9.97008613,0.425212766,91.26
2007크루즈,2007,6,크루즈,한화,0.321,121,498,418,68,134,82,30,0,22,230,85,0,4,69,6,1,0,7,73,15,0.55,0.422,0.972,36,0.333,0.4,0.229665072,0.397129187,1.026755853,98.20481928,8.75092449,0.41475813,89.546
2007이종욱,2007,7,이종욱,두산,0.316,123,528,465,84,147,114,20,12,1,194,46,6,4,48,0,47,14,4,74,6,0.417,0.382,0.799,45,0.385,0,0.101075269,0.275268817,0.825443787,80.55339658,6.249832494,0.351527831,77.268
2007이호준,2007,8,이호준,SK,0.313,101,391,351,56,110,73,22,1,14,176,71,0,6,31,0,3,6,3,59,13,0.501,0.368,0.869,24,0.384,1,0.188034188,0.267806268,0.796153846,60.58823529,6.149933658,0.373856777,58.968
2007이택근,2007,9,이택근,현대,0.313,116,495,438,74,137,110,15,1,11,187,56,5,2,39,5,6,1,11,41,10,0.427,0.382,0.809,37,0.317,0.5,0.114155251,0.214611872,0.775641026,73.05244444,6.183122257,0.354148454,69.812
2007박진만,2007,10,박진만,삼성,0.312,100,400,333,34,104,72,25,0,7,150,56,5,5,53,2,5,3,4,38,5,0.45,0.408,0.858,29,0.347,0,0.138138138,0.303303303,0.88185654,65.82825,7.195800607,0.375592875,62.506
2007브룸바,2007,11,브룸바,현대,0.308,126,547,438,75,135,93,13,0,29,235,87,0,5,100,12,3,2,4,70,17,0.537,0.437,0.974,38,0.303,0,0.228310502,0.45890411,1.055900621,105.8091408,8.736534559,0.414824299,99.53
2007이대형,2007,12,이대형,LG,0.308,125,509,451,68,139,124,13,1,1,157,31,13,2,38,1,53,20,5,54,3,0.348,0.367,0.715,43,0.263,0.333,0.039911308,0.197339246,0.695522388,63.50003929,4.89857446,0.320777778,63.148
2007최동수,2007,13,최동수,LG,0.306,125,493,431,49,132,97,23,0,12,191,58,3,6,48,2,1,1,5,52,16,0.443,0.378,0.821,34,0.298,0.25,0.136890951,0.248259861,0.772151899,71.3778499,5.929852145,0.358096311,69.134
2007전준호,2007,14,전준호,현대,0.296,121,430,371,52,110,100,8,1,1,123,13,8,2,40,1,11,8,9,45,6,0.332,0.377,0.709,28,0.241,0.375,0.035040431,0.150943396,0.636363636,49.36744186,4.676915545,0.321980998,49.22
2007정수근,2007,15,정수근,롯데,0.293,105,395,341,45,100,70,25,1,4,139,36,9,2,42,0,10,5,1,38,6,0.408,0.37,0.778,28,0.36,0.2,0.114369501,0.252199413,0.742063492,53.83594937,5.526884536,0.344233161,51.506
2007김태균,2007,16,김태균,한화,0.29,118,491,393,62,114,80,13,0,21,190,85,0,6,90,4,2,1,2,70,13,0.483,0.42,0.903,31,0.373,0,0.193384224,0.424936387,0.965870307,84.8710387,7.663939949,0.39250308,82.3
2007정성훈,2007,17,정성훈,현대,0.29,122,503,445,59,129,83,29,1,16,208,76,7,3,40,5,1,2,8,66,9,0.467,0.357,0.824,34,0.295,0,0.17752809,0.265168539,0.779816514,74.22147117,5.946527364,0.355004073,70.962
2007이종열,2007,18,이종열,LG,0.285,121,459,389,46,111,92,13,2,4,140,53,19,4,46,0,5,3,1,39,8,0.36,0.359,0.719,25,0.289,0.333,0.074550129,0.197943445,0.653979239,53.41320261,4.62229638,0.321806818,53.068
2007발데스,2007,19,발데스,LG,0.283,116,512,435,50,123,95,15,0,13,177,72,0,5,70,4,4,1,2,49,14,0.407,0.381,0.788,33,0.278,0,0.124137931,0.291954023,0.770642202,70.0875,5.699887048,0.347714567,69.738
2007정보명,2007,20,정보명,롯데,0.282,119,436,394,40,111,82,24,3,2,147,45,5,3,30,0,5,1,4,75,12,0.373,0.336,0.709,29,0.295,0.143,0.091370558,0.177664975,0.625,49.22752294,4.372181313,0.313617169,47.22
2007조인성,2007,21,조인성,LG,0.282,124,464,419,44,118,81,24,0,13,181,73,6,5,30,3,1,1,4,61,8,0.432,0.332,0.764,33,0.284,0,0.150357995,0.221957041,0.693548387,60.18943966,5.062663149,0.329826374,59.202
2007장성호,2007,22,장성호,KIA,0.281,116,464,395,55,111,78,22,0,11,166,62,0,3,63,3,9,4,3,30,10,0.42,0.381,0.801,29,0.236,0.375,0.139240506,0.311392405,0.795302013,66.26090517,5.943669235,0.35329718,64.8
2007송지만,2007,23,송지만,현대,0.281,120,478,413,54,116,76,25,0,15,186,64,10,5,44,5,10,4,6,68,12,0.45,0.355,0.805,31,0.299,0.167,0.169491525,0.290556901,0.773162939,66.11924686,5.442742882,0.347213823,65.206
2007이용규,2007,24,이용규,KIA,0.28,118,491,439,61,123,98,17,8,0,156,27,5,3,37,0,17,11,7,40,4,0.355,0.344,0.699,29,0.279,0,0.075170843,0.173120729,0.622356495,55.85922607,4.448964908,0.311452675,55.13
2007박재홍,2007,25,박재홍,SK,0.28,115,400,347,53,97,60,19,1,17,169,54,1,7,41,6,10,7,4,52,5,0.487,0.356,0.843,22,0.247,0.333,0.207492795,0.334293948,0.828244275,61.2625,6.12625,0.357697201,61.384
2007박용택,2007,26,박용택,LG,0.278,126,532,479,69,133,91,24,4,14,207,66,4,5,43,6,20,2,1,83,7,0.432,0.335,0.767,35,0.292,0,0.154488518,0.281837161,0.757746479,73.25052632,5.433418161,0.329664751,72.096
2007안경현,2007,27,안경현,두산,0.274,109,400,351,26,96,73,17,4,2,127,49,4,6,33,2,1,0,6,27,13,0.362,0.341,0.703,23,0.278,0.2,0.088319088,0.185185185,0.623134328,43.4137,4.216438489,0.310005076,43.444
2007김민재,2007,28,김민재,한화,0.273,118,451,395,43,108,85,17,0,6,143,47,20,1,29,0,7,3,6,36,9,0.362,0.332,0.694,29,0.348,0,0.088607595,0.172151899,0.608695652,48.40900222,4.084509562,0.309113689,47.302
2007강민호,2007,29,강민호,롯데,0.271,125,474,413,48,112,78,20,0,14,174,68,17,3,37,1,1,4,4,88,10,0.421,0.335,0.756,25,0.343,1,0.150121065,0.232445521,0.673015873,57.27738397,4.61638617,0.330412281,56.606
2007고영민,2007,30,고영민,두산,0.268,126,536,444,89,119,77,29,1,12,186,66,8,6,61,1,36,10,17,105,9,0.419,0.373,0.792,35,0.287,0,0.150900901,0.346846847,0.843023256,77.05141791,5.811140457,0.350178368,76.53
2007박한이,2007,31,박한이,삼성,0.267,123,559,479,68,128,113,12,1,2,148,27,4,5,67,5,10,3,4,47,7,0.309,0.359,0.668,37,0.202,0,0.041753653,0.196242171,0.626038781,59.18168157,4.31866325,0.302572727,61.044
2007최정,2007,32,최정,SK,0.267,122,462,408,49,109,73,19,1,16,178,66,9,1,33,1,8,7,11,84,3,0.436,0.338,0.774,23,0.359,0,0.169117647,0.25245098,0.721682848,61.45285714,5.201339006,0.338473451,60.368
2007이원석,2007,33,이원석,롯데,0.262,121,407,363,43,95,83,10,1,1,110,29,16,1,24,0,2,5,3,57,7,0.303,0.312,0.615,25,0.275,0,0.041322314,0.099173554,0.478571429,34.2972973,3.117936118,0.277092072,32.964
2007김주찬,2007,34,김주찬,롯데,0.261,113,416,387,49,101,78,17,1,5,135,30,7,1,13,3,22,8,8,69,4,0.349,0.298,0.647,29,0.257,0.286,0.087855297,0.157622739,0.570469799,41.05961538,3.62290724,0.282980296,40.628
2007심정수,2007,35,심정수,삼성,0.258,124,515,427,64,110,62,17,0,31,220,101,0,2,83,1,6,0,3,113,10,0.515,0.381,0.896,32,0.303,0,0.257611241,0.466042155,0.95412844,88.94050485,7.299068787,0.386776265,85.716
2007신명철,2007,36,신명철,삼성,0.252,126,471,416,43,105,78,20,2,5,144,31,23,2,27,0,19,9,3,68,11,0.346,0.301,0.647,30,0.212,0,0.09375,0.182692308,0.555891239,42.65010616,3.234699062,0.286587054,42.476
2007고동진,2007,37,고동진,한화,0.249,124,473,394,68,98,84,8,5,1,119,37,11,2,50,2,10,4,16,67,6,0.302,0.355,0.657,23,0.387,0.25,0.053299492,0.195431472,0.624183007,48.05581395,4.06741999,0.302293478,48.964
2007김일경,2007,38,김일경,현대,0.247,117,444,376,44,93,78,11,1,3,115,26,36,1,25,0,9,3,6,56,11,0.306,0.304,0.61,23,0.262,0,0.058510638,0.140957447,0.511784512,36.41396396,2.943643793,0.274884804,35.302
2007박경완,2007,39,박경완,SK,0.247,119,437,352,60,87,50,21,1,15,155,60,11,9,55,4,6,3,10,68,9,0.44,0.357,0.797,22,0.228,0,0.193181818,0.357954545,0.805054152,59.06910755,5.369918868,0.344836493,60.666
2007이범호,2007,40,이범호,한화,0.246,126,505,418,57,103,68,14,0,21,180,63,6,4,72,1,2,0,5,73,14,0.431,0.361,0.792,31,0.296,0,0.184210526,0.361244019,0.787234043,67.71485149,5.39321826,0.348592369,68.376
2007진갑용,2007,41,진갑용,삼성,0.246,122,427,362,28,89,72,12,0,5,116,39,5,4,49,2,0,1,7,38,9,0.32,0.344,0.664,26,0.227,0,0.074585635,0.20718232,0.604240283,42.59297424,3.938391454,0.301316667,43.856
2007최준석,2007,42,최준석,두산,0.244,121,451,386,48,94,56,20,2,16,166,75,5,7,51,1,1,0,2,95,10,0.43,0.33,0.76,23,0.279,0.2,0.186528497,0.321243523,0.728476821,56.58616408,4.865689268,0.329779775,57.68
2007권용관,2007,43,권용관,LG,0.241,121,398,349,41,84,65,12,3,4,114,36,16,3,26,1,11,4,4,67,14,0.327,0.298,0.625,18,0.223,0,0.085959885,0.180515759,0.533568905,33.07899497,2.95739359,0.277475066,33.014
2007김상현,2007,44,김상현,LG,0.235,121,434,378,44,89,55,27,0,7,137,41,10,3,33,0,6,0,10,85,12,0.362,0.311,0.673,24,0.239,0.333,0.126984127,0.23015873,0.617940199,43.70322581,3.75792069,0.2995,43.1
2008김현수,2008,1,김현수,두산,0.357,126,558,470,83,168,120,34,5,9,239,89,0,2,80,1,13,8,5,40,12,0.509,0.454,0.963,50,0.379,0,0.15106383,0.331914894,1.02173913,112.3754399,9.364619988,0.419971223,100.03
2008홍성흔,2008,2,홍성흔,두산,0.331,114,460,423,45,140,111,19,2,8,187,63,3,5,25,5,8,1,4,35,16,0.442,0.37,0.812,37,0.309,0,0.111111111,0.186761229,0.743333333,66.60243478,5.838525127,0.350365044,63.61
2008최정,2008,3,최정,SK,0.328,114,476,406,77,133,96,24,1,12,195,61,10,2,41,2,19,8,17,58,7,0.48,0.41,0.89,33,0.284,0,0.15270936,0.280788177,0.916666667,83.44470588,7.510023529,0.389103448,77.516
2008조성환,2008,4,조성환,롯데,0.327,123,525,462,79,151,111,27,3,10,214,81,4,11,37,0,31,3,11,81,6,0.463,0.382,0.845,48,0.324,0,0.136363636,0.277056277,0.90625,90.62095238,7.303778252,0.36647025,86.772
2008김태균,2008,5,김태균,한화,0.324,115,484,410,81,133,74,27,1,31,255,92,0,5,64,4,2,0,5,67,8,0.622,0.417,1.039,39,0.378,0,0.297560976,0.458536585,1.143859649,110.443719,10.28269108,0.437116667,99.004
2008박재홍,2008,6,박재홍,SK,0.318,112,471,396,66,126,79,26,2,19,213,72,0,3,69,4,5,6,3,66,14,0.538,0.42,0.958,33,0.327,0.25,0.21969697,0.391414141,0.979310345,88.75057325,8.17838047,0.410892934,81.862
2008이택근,2008,7,이택근,우리,0.317,110,428,372,59,118,86,19,1,12,175,58,1,3,48,4,18,6,4,44,10,0.47,0.398,0.868,33,0.348,0.4,0.153225806,0.314516129,0.885185185,71.57401869,7.052914251,0.377040189,67.878
2008박한이,2008,8,박한이,삼성,0.316,104,442,370,57,117,94,17,2,4,150,41,5,3,63,1,5,6,1,37,6,0.405,0.414,0.819,32,0.342,0.2,0.089189189,0.256756757,0.803773585,66.20058824,6.547310924,0.365704128,63.754
2008정근우,2008,9,정근우,SK,0.314,124,550,491,73,154,122,20,4,8,206,58,6,4,46,1,40,20,3,53,9,0.42,0.373,0.793,49,0.3,0.5,0.105906314,0.240325866,0.75136612,77.34458182,5.553999226,0.348222836,76.086
2008김주찬,2008,10,김주찬,롯데,0.313,104,458,412,75,129,105,16,7,1,162,42,9,5,24,0,32,18,8,61,6,0.393,0.359,0.752,40,0.311,0,0.080097087,0.172330097,0.67752443,58.10235808,4.887114231,0.330737194,57.652
2008이용규,2008,11,이용규,KIA,0.312,106,473,417,62,130,100,24,6,0,166,38,6,0,47,1,28,9,3,37,4,0.398,0.385,0.783,41,0.314,0,0.086330935,0.244604317,0.783333333,69.34913319,6.119041164,0.347806867,65.224
2008전준호,2008,12,전준호,우리,0.31,114,391,352,44,109,87,16,5,1,138,24,1,2,35,2,16,11,1,41,5,0.392,0.372,0.764,25,0.263,0.125,0.082386364,0.196022727,0.691119691,51.70557545,5.328437164,0.336515464,49.812
2008김동주,2008,13,김동주,두산,0.309,109,451,363,55,112,80,12,2,18,182,104,0,13,63,5,2,2,12,54,11,0.501,0.415,0.916,30,0.346,0,0.192837466,0.366391185,0.973484848,80.24833703,7.822040071,0.391874439,79.128
2008김원섭,2008,14,김원섭,KIA,0.305,106,404,344,55,105,87,14,4,0,127,30,4,2,51,1,21,8,3,50,3,0.369,0.398,0.767,30,0.244,0,0.063953488,0.25,0.776,56.71623762,5.981790687,0.344847118,55.11
2008이종욱,2008,15,이종욱,두산,0.301,122,522,458,98,138,119,14,5,0,162,28,6,2,52,2,47,8,4,53,4,0.354,0.376,0.73,34,0.239,0,0.052401747,0.251091703,0.774096386,71.34957854,5.665995943,0.327231518,69.816
2008이대호,2008,16,이대호,롯데,0.301,122,527,435,73,131,90,23,0,18,208,94,0,12,62,4,0,1,18,56,9,0.478,0.4,0.878,34,0.306,0,0.177011494,0.317241379,0.914012739,89.24857685,7.391753297,0.379711281,87.302
2008안치용,2008,17,안치용,LG,0.295,101,421,370,46,109,72,27,3,7,163,52,3,9,39,1,7,2,0,79,6,0.441,0.354,0.795,34,0.301,0,0.145945946,0.264864865,0.769516729,60.77529691,5.839619276,0.342997602,59.538
2008브룸바,2008,18,브룸바,우리,0.293,102,420,358,39,105,75,17,0,13,161,61,0,4,56,6,1,1,2,79,12,0.45,0.388,0.838,25,0.333,0,0.156424581,0.312849162,0.823308271,63.25714286,6.325714286,0.363326087,61.138
2008강민호,2008,19,강민호,롯데,0.292,122,501,435,51,127,82,25,1,19,211,82,0,10,49,1,2,4,7,77,13,0.485,0.365,0.85,30,0.285,0,0.193103448,0.301149425,0.815384615,76.71784431,6.183229243,0.36566,75.984
2008박기혁,2008,20,박기혁,롯데,0.291,113,404,351,47,102,87,13,1,1,120,36,8,3,40,0,16,7,2,47,6,0.342,0.364,0.706,26,0.242,0,0.051282051,0.190883191,0.652671756,47.00435644,4.648782505,0.318141414,46.684
2008가르시아,2008,21,가르시아,롯데,0.283,125,513,460,68,130,73,25,2,30,249,111,0,2,48,6,2,1,3,100,10,0.541,0.353,0.894,33,0.338,0.5,0.258695652,0.365217391,0.882697947,87.08109162,6.854779807,0.378838264,83.16
2008송지만,2008,22,송지만,우리,0.28,118,451,414,48,116,85,18,0,13,173,62,0,4,28,1,4,5,5,82,11,0.418,0.33,0.748,34,0.32,0.625,0.137681159,0.202898551,0.652866242,54.69809313,4.644177718,0.326193333,54.364
2008박석민,2008,23,박석민,삼성,0.279,126,499,416,65,116,74,27,1,14,187,64,8,2,61,1,2,3,12,84,15,0.45,0.385,0.835,29,0.301,0,0.170673077,0.314903846,0.814465409,72.63559118,5.979149274,0.367110204,69.608
2008양준혁,2008,24,양준혁,삼성,0.278,114,443,385,49,107,81,16,2,8,151,49,2,2,46,4,1,1,7,37,10,0.392,0.364,0.756,24,0.309,0.25,0.114285714,0.233766234,0.705882353,56.0738914,5.167218662,0.333582569,54.944
2008이범호,2008,25,이범호,한화,0.276,125,508,434,80,120,77,21,3,19,204,77,0,4,61,0,12,1,9,50,18,0.47,0.374,0.844,32,0.315,0,0.193548387,0.359447005,0.855855856,77.59629921,6.21691418,0.368100394,75.9
2008최형우,2008,26,최형우,삼성,0.276,126,440,384,68,106,63,24,0,19,187,71,0,2,48,2,3,0,6,76,9,0.487,0.364,0.851,24,0.336,0.1,0.2109375,0.34375,0.850174216,69.70709091,6.512427178,0.367762557,66.642
2008강정호,2008,27,강정호,우리,0.271,116,408,362,36,98,71,18,1,8,142,47,7,3,31,1,3,1,5,65,12,0.392,0.334,0.726,24,0.276,0.333,0.121546961,0.212707182,0.649819495,46.81632353,4.404323119,0.3194675,46.06
2008정성훈,2008,28,정성훈,우리,0.27,109,399,355,43,96,70,21,2,3,130,34,2,1,36,1,8,4,5,41,13,0.366,0.345,0.711,21,0.299,0.222,0.095774648,0.208450704,0.634057971,43.94586466,4.252825612,0.316747475,42.532
2008고영민,2008,29,고영민,두산,0.267,126,528,427,84,114,87,15,3,9,162,70,7,6,74,0,39,9,14,109,10,0.379,0.388,0.767,29,0.311,0,0.112412178,0.355971897,0.843373494,73.44954545,5.748225296,0.346076775,74.198
2008김태완,2008,30,김태완,한화,0.266,124,450,383,44,102,63,16,0,23,187,73,0,6,50,4,0,1,11,78,9,0.488,0.362,0.85,26,0.269,0.154,0.221932115,0.349869452,0.848797251,69.6796,6.334509091,0.365170404,69.176
2008최동수,2008,31,최동수,LG,0.265,110,431,381,32,101,72,15,0,14,158,62,5,5,31,1,0,3,9,62,16,0.415,0.331,0.746,23,0.273,1,0.149606299,0.223097113,0.652173913,49.06607889,4.287327281,0.325983529,49.944
2008이대형,2008,32,이대형,LG,0.264,126,574,523,71,138,131,5,2,0,147,33,9,1,39,1,63,15,2,80,3,0.281,0.317,0.598,35,0.298,0,0.017208413,0.183556405,0.58560794,54.79609756,3.582311463,0.271235816,55.9
2008박경수,2008,33,박경수,LG,0.259,116,444,367,46,95,75,11,1,8,132,43,23,10,37,0,6,5,7,65,13,0.36,0.33,0.69,19,0.253,1,0.100817439,0.204359673,0.610344828,44.61738739,3.729626809,0.305950119,47.23
2008이현곤,2008,34,이현곤,KIA,0.257,112,435,393,33,101,78,19,2,2,130,40,4,4,30,1,5,5,3,51,12,0.331,0.312,0.643,25,0.294,0,0.073791349,0.150127226,0.527508091,39.11142857,3.331257323,0.285179487,38.582
2008나주환,2008,35,나주환,SK,0.247,118,413,361,43,89,67,16,3,3,120,46,13,7,26,0,14,5,6,64,12,0.332,0.303,0.635,20,0.267,0,0.085872576,0.182825485,0.557093426,36.76513317,3.212487365,0.2814775,37.938
2008클락,2008,36,클락,한화,0.246,125,546,472,96,116,66,25,3,22,213,79,1,5,63,4,25,5,5,78,8,0.451,0.338,0.789,32,0.269,0,0.205508475,0.381355932,0.815718157,76.96879121,5.541752967,0.340486137,77.726
2008추승우,2008,37,추승우,한화,0.245,119,419,371,53,91,75,13,3,0,110,20,7,1,30,4,19,5,10,75,3,0.296,0.318,0.614,22,0.229,0.273,0.051212938,0.169811321,0.569444444,39.16038186,3.572061859,0.275995098,38.78
2008박진만,2008,38,박진만,삼성,0.244,104,391,332,28,81,61,12,3,5,114,38,9,3,44,0,5,4,3,50,9,0.343,0.335,0.678,20,0.247,0,0.09939759,0.234939759,0.613636364,39.72352941,3.885997442,0.305358639,40.21
2008김민재,2008,39,김민재,한화,0.241,114,397,357,26,86,68,13,0,5,114,35,7,1,30,1,13,3,2,37,6,0.319,0.303,0.622,19,0.301,0,0.078431373,0.19047619,0.557142857,36.51088161,3.422895151,0.278215938,36.474
2009박용택,2009,1,박용택,LG,0.372,111,506,452,91,168,114,31,5,18,263,74,3,9,36,2,22,3,6,63,15,0.582,0.417,0.999,51,0.402,1,0.210176991,0.331858407,1.072847682,110.4493281,9.497235216,0.424307385,99.376
2009홍성흔,2009,2,홍성흔,롯데,0.371,119,487,426,71,158,113,33,0,12,227,64,0,7,49,1,9,3,5,55,15,0.533,0.435,0.968,46,0.352,0,0.161971831,0.291079812,1.003496503,99.23080082,9.144135229,0.417380658,88.95
2009김현수,2009,3,김현수,두산,0.357,133,572,482,97,172,112,31,6,23,284,104,0,6,80,5,6,6,4,59,7,0.589,0.448,1.037,52,0.354,0,0.232365145,0.398340249,1.139318885,132.0271678,10.83505633,0.440176367,116.208
2009김동주,2009,4,김동주,두산,0.353,105,426,354,63,125,78,28,0,19,210,86,0,3,61,10,3,1,8,55,17,0.593,0.455,1.048,40,0.369,0,0.240112994,0.418079096,1.137651822,94.38723005,10.19382085,0.442949519,83.07
2009정근우,2009,5,정근우,SK,0.35,127,565,480,98,168,126,29,4,9,232,59,2,5,67,1,53,13,11,55,8,0.483,0.437,0.92,51,0.328,0.25,0.133333333,0.35625,1.051051051,112.7867257,8.95659292,0.402631673,103.26
2009페타지니,2009,6,페타지니,LG,0.332,115,498,388,62,129,87,16,0,26,223,100,0,6,97,9,2,0,7,70,7,0.575,0.468,1.043,33,0.35,0,0.242268041,0.49742268,1.236842105,114.2979116,11.34574858,0.442515337,103.13
2009김상현,2009,7,김상현,KIA,0.315,121,496,448,77,141,73,30,2,36,283,127,0,1,41,1,7,5,6,103,11,0.632,0.379,1.011,46,0.403,0,0.316964286,0.412946429,1.027863777,103.7270968,8.643924731,0.427248485,95.416
2009이택근,2009,8,이택근,히어로즈,0.311,123,538,456,84,142,101,26,0,15,213,66,1,4,64,5,43,8,13,59,13,0.467,0.408,0.875,38,0.291,0,0.155701754,0.372807018,0.970149254,94.46587361,7.501701728,0.38156203,89.708
2009김주찬,2009,9,김주찬,롯데,0.31,109,479,435,77,135,93,30,5,7,196,51,4,6,28,0,34,7,6,56,7,0.451,0.356,0.807,43,0.36,0,0.140229885,0.266666667,0.818471338,73.68810021,6.140675017,0.349416842,71.162
