YrPlayer,Year,Rank,Player,Team,AVG,G,PA,AB,R,H,1B,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,SB,CS,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,ISO,SECA,TA,RC,RC/27,wOBA,XR
2009강봉규,2009,10,강봉규,삼성,0.31,126,529,449,89,139,93,24,2,20,227,78,6,1,69,2,20,3,4,61,15,0.506,0.405,0.911,37,0.274,0.333,0.195991091,0.38752784,0.966463415,95.16635161,7.670123861,0.395222649,88.612
2009최희섭,2009,11,최희섭,KIA,0.308,131,545,435,98,134,78,23,0,33,256,100,0,7,96,13,2,4,7,108,14,0.589,0.435,1.024,37,0.336,0.167,0.28045977,0.496551724,1.119122257,114.1532477,9.454410086,0.428917293,105.466
2009강동우,2009,12,강동우,한화,0.302,128,585,506,88,153,111,30,2,10,217,48,4,5,69,0,27,3,1,58,6,0.429,0.384,0.813,45,0.305,0.5,0.126482213,0.31027668,0.859116022,92.88697436,6.759968484,0.358005164,88.836
2009최준석,2009,13,최준석,두산,0.302,116,417,361,49,109,81,11,0,17,171,94,0,4,49,1,1,0,3,77,13,0.474,0.386,0.86,28,0.395,0.125,0.171745152,0.310249307,0.845283019,66.31961631,6.656615763,0.374401442,64.044
2009정성훈,2009,14,정성훈,LG,0.301,121,494,419,62,126,95,19,2,10,179,70,8,4,59,2,5,0,4,46,10,0.427,0.389,0.816,36,0.338,0.5,0.126491647,0.279236277,0.815181518,73.81032389,6.32659919,0.359305785,71.162
2009김원섭,2009,15,김원섭,KIA,0.301,101,426,356,74,107,76,14,9,8,163,43,5,3,56,1,20,10,6,55,8,0.458,0.401,0.859,27,0.307,0.2,0.157303371,0.342696629,0.880149813,68.55967136,6.731313188,0.376,65.85
2009이진영,2009,16,이진영,LG,0.3,120,425,380,50,114,81,18,1,14,176,69,2,2,40,7,5,2,1,30,19,0.463,0.366,0.829,31,0.302,0.45,0.163157895,0.276315789,0.766550523,59.75454118,5.544235779,0.356153846,57.84
2009이원석,2009,17,이원석,두산,0.298,125,414,376,49,112,79,20,4,9,167,53,0,5,28,2,2,6,5,52,15,0.444,0.35,0.794,30,0.238,0,0.146276596,0.210106383,0.687719298,53.5236715,4.983238381,0.343315534,52.624
2009이숭용,2009,18,이숭용,히어로즈,0.296,114,422,362,47,107,80,20,3,4,145,52,4,6,48,1,8,3,2,44,7,0.401,0.376,0.777,28,0.311,0,0.104972376,0.251381215,0.754716981,58.20781991,5.714949591,0.342426859,57.158
2009박재상,2009,19,박재상,SK,0.295,133,614,515,84,152,102,31,4,15,236,81,20,5,68,1,33,11,6,107,7,0.458,0.38,0.838,40,0.241,0,0.163106796,0.337864078,0.871391076,96.59465798,6.423782674,0.365946037,93.104
2009채태인,2009,20,채태인,삼성,0.293,118,425,368,58,108,63,26,2,17,189,72,1,2,49,4,0,0,5,90,4,0.514,0.382,0.896,31,0.29,0.714,0.220108696,0.35326087,0.920454545,75.67642353,7.652672042,0.383930952,69.96
2009이대호,2009,21,이대호,롯데,0.293,133,549,478,73,140,83,28,1,28,254,100,0,4,51,3,0,0,16,65,13,0.531,0.377,0.908,41,0.299,0.5,0.238493724,0.345188285,0.914529915,96.37100182,7.329625491,0.389203297,91.26
2009신명철,2009,22,신명철,삼성,0.291,124,485,423,71,123,84,17,2,20,204,61,10,3,48,1,21,6,1,72,10,0.482,0.362,0.844,36,0.286,0.667,0.191489362,0.340425532,0.848101266,75.3174433,6.181066775,0.365337553,73.784
2009클락,2009,23,클락,히어로즈,0.29,125,559,486,85,141,89,24,4,24,245,90,0,2,65,2,23,8,3,85,14,0.504,0.376,0.88,39,0.32,0,0.21399177,0.378600823,0.89373297,92.54482014,6.771572206,0.379615523,88.85
2009김태완,2009,24,김태완,한화,0.289,112,446,360,62,104,62,17,2,23,194,68,0,3,72,4,1,1,11,89,6,0.539,0.419,0.958,29,0.279,0.125,0.25,0.45,1.053231939,87.42511211,8.873977545,0.410920814,81.298
2009손시헌,2009,25,손시헌,두산,0.289,121,476,412,56,119,83,22,3,11,180,59,7,3,42,1,6,3,12,67,5,0.437,0.369,0.806,31,0.322,0,0.148058252,0.257281553,0.787375415,70.05567227,6.082003702,0.3535,67.324
2009송지만,2009,26,송지만,히어로즈,0.289,115,439,374,69,108,68,15,3,22,195,67,1,4,52,2,10,3,8,122,10,0.521,0.384,0.905,29,0.275,0.286,0.232620321,0.390374332,0.9390681,76.92801822,7.313579197,0.388412844,73.564
2009나주환,2009,27,나주환,SK,0.288,118,454,382,60,110,82,13,0,15,168,65,20,4,41,0,21,9,7,74,8,0.44,0.364,0.804,27,0.262,0,0.151832461,0.290575916,0.788927336,63.31955947,5.462070625,0.352728111,63.428
2009강정호,2009,28,강정호,히어로즈,0.286,133,538,476,73,136,78,33,2,23,242,81,8,5,45,2,3,2,4,81,18,0.508,0.349,0.857,37,0.259,0,0.222689076,0.319327731,0.811111111,80.51877323,5.828436668,0.366579545,78.602
2009이범호,2009,29,이범호,한화,0.284,126,499,436,64,124,78,21,0,25,220,79,0,3,53,5,3,1,7,70,10,0.505,0.369,0.874,36,0.234,0.25,0.220183486,0.346330275,0.873065015,82.31194389,6.817246886,0.374536437,79.06
2009최형우,2009,30,최형우,삼성,0.284,113,481,415,70,118,71,24,0,23,211,83,1,3,53,4,1,2,9,60,12,0.508,0.375,0.883,35,0.314,0.333,0.224096386,0.34939759,0.874598071,78.92074844,6.764635581,0.379460084,75.66
2009황재균,2009,31,황재균,히어로즈,0.284,133,608,536,86,152,102,27,5,18,243,63,6,8,55,0,30,15,3,100,11,0.453,0.349,0.802,41,0.268,0,0.169776119,0.300373134,0.770731707,85.02736842,5.414478649,0.347652824,85.65
2009임재철,2009,32,임재철,두산,0.281,121,426,359,61,101,81,13,1,6,134,50,2,1,52,0,11,5,12,63,14,0.373,0.389,0.762,28,0.263,0,0.091922006,0.253481894,0.736462094,54.1228169,5.218985915,0.345476415,53.226
2009이대형,2009,33,이대형,LG,0.28,133,597,521,92,146,132,10,2,2,166,41,22,4,50,1,64,18,0,77,8,0.319,0.341,0.66,40,0.25,0,0.038387716,0.222648752,0.653366584,64.2241206,4.061009968,0.296897213,65.864
2009박정권,2009,34,박정권,SK,0.276,131,511,446,70,123,71,27,0,25,225,76,8,2,51,4,5,4,4,91,8,0.504,0.354,0.858,37,0.252,0.4,0.228699552,0.34529148,0.83880597,79.93338552,6.255656258,0.367771543,77.202
2009이종범,2009,35,이종범,KIA,0.273,123,449,385,63,105,77,21,1,6,146,40,12,6,41,1,11,1,5,50,9,0.379,0.346,0.725,25,0.228,0.4,0.106493506,0.238961039,0.696551724,54.25830735,4.75641006,0.320311927,54.28
2009가르시아,2009,36,가르시아,롯데,0.266,130,539,467,72,124,65,29,1,29,242,84,0,5,62,3,4,3,5,124,11,0.518,0.354,0.872,31,0.246,0,0.25267666,0.3875803,0.868347339,86.47057514,6.449462787,0.372326493,84.368
2009나지완,2009,37,나지완,KIA,0.263,128,457,384,58,101,66,12,0,23,182,73,3,4,58,3,4,1,8,90,9,0.474,0.368,0.842,24,0.227,0.231,0.2109375,0.369791667,0.85665529,70.11750547,6.310575492,0.364840355,69.41
2009송광민,2009,38,송광민,한화,0.261,116,440,417,50,109,79,15,1,14,168,43,5,1,12,1,5,0,5,109,13,0.403,0.29,0.693,29,0.262,0,0.141486811,0.182254197,0.591900312,45.68281818,3.771975813,0.300246544,45.258
2009이현곤,2009,39,이현곤,KIA,0.253,120,428,363,35,92,75,15,0,2,113,33,15,6,34,0,11,3,10,63,16,0.311,0.329,0.64,24,0.25,0.333,0.05785124,0.173553719,0.568965517,38.56626168,3.348196352,0.290520581,39.166
2009권용관,2009,40,권용관,LG,0.247,128,431,381,45,94,69,15,3,7,136,34,13,2,28,0,5,3,7,67,11,0.357,0.309,0.666,19,0.187,0.4,0.11023622,0.188976378,0.574750831,41.49071926,3.545093101,0.29530622,41.164
2009브룸바,2009,41,브룸바,히어로즈,0.245,123,526,436,69,107,58,21,1,27,211,86,0,2,86,9,2,2,2,111,17,0.484,0.371,0.855,21,0.271,0,0.23853211,0.435779817,0.859195402,78.16942966,6.030213145,0.366497099,76.822
2009안치홍,2009,42,안치홍,KIA,0.235,123,415,371,53,87,56,13,4,14,150,38,7,3,32,1,8,5,2,103,10,0.404,0.297,0.701,20,0.186,0.286,0.169811321,0.264150943,0.62541806,42.89551807,3.748152065,0.304407862,44.296
2009김상훈,2009,43,김상훈,KIA,0.23,124,441,379,35,87,61,14,0,12,137,65,8,4,46,2,2,1,4,72,10,0.361,0.316,0.677,17,0.32,0,0.131926121,0.255936675,0.620462046,44.78857143,3.839020408,0.300487239,45.964
2010이대호,2010,1,이대호,롯데,0.364,127,552,478,99,174,117,13,0,44,319,133,0,3,61,6,0,2,10,77,15,0.667,0.444,1.111,51,0.426,0,0.30334728,0.426778243,1.208722741,139.3856522,11.61547101,0.468032967,121.764
2010홍성흔,2010,2,홍성흔,롯데,0.35,111,498,431,88,151,96,28,1,26,259,116,1,5,54,3,2,2,7,49,18,0.601,0.427,1.028,54,0.438,0,0.250580046,0.37587007,1.066666667,107.273253,9.46528703,0.436145749,96.468
2010조성환,2010,3,조성환,롯데,0.336,111,458,414,83,139,100,31,0,8,194,52,2,3,35,1,8,2,4,58,8,0.469,0.39,0.859,44,0.324,0,0.132850242,0.231884058,0.838596491,77.26532751,7.193668423,0.374094505,70.826
2010이진영,2010,4,이진영,LG,0.331,104,417,378,56,125,90,28,0,7,174,50,2,4,32,0,10,4,1,40,7,0.46,0.381,0.841,36,0.37,0.5,0.12962963,0.23015873,0.806818182,67.29568345,6.729568345,0.366255422,62.86
2010최준석,2010,5,최준석,두산,0.321,127,482,424,63,136,87,26,1,22,230,82,1,2,50,5,0,5,5,83,17,0.542,0.397,0.939,38,0.342,0.5,0.221698113,0.327830189,0.903225806,85.74821577,7.396810945,0.401605042,79.496
2010조인성,2010,6,조인성,LG,0.317,133,511,457,69,145,92,24,1,28,255,107,5,5,41,8,2,0,3,83,19,0.558,0.374,0.932,42,0.355,0,0.240700219,0.334792123,0.909365559,90.02348337,7.127959093,0.392935743,85.516
2010김현수,2010,7,김현수,두산,0.317,132,565,473,88,150,97,29,0,24,251,89,0,8,78,6,4,8,6,64,9,0.531,0.414,0.945,45,0.309,0,0.213530655,0.369978858,0.973529412,106.5873274,8.269706439,0.403715564,100.168
2010김강민,2010,8,김강민,SK,0.317,115,450,401,74,127,96,19,2,10,180,72,11,3,33,0,23,9,2,51,5,0.449,0.369,0.818,32,0.316,0,0.132169576,0.249376559,0.795138889,68.52071111,6.126023841,0.357084282,65.952
2010이종욱,2010,9,이종욱,두산,0.312,114,471,413,66,129,106,16,2,5,164,45,6,3,45,1,30,13,4,46,3,0.397,0.383,0.78,41,0.359,0,0.084745763,0.234866828,0.766666667,67.67541401,5.91338569,0.346086207,65.922
2010이용규,2010,10,이용규,KIA,0.307,129,555,472,74,145,122,19,1,3,175,51,7,3,64,2,25,12,9,50,10,0.371,0.398,0.769,38,0.353,0,0.063559322,0.226694915,0.747851003,74.7483964,5.62174569,0.345857143,73.2
2010박정권,2010,11,박정권,SK,0.306,124,505,431,76,132,91,19,4,18,213,76,2,4,63,8,17,5,5,89,7,0.494,0.398,0.892,36,0.333,0,0.187935035,0.361948956,0.942122186,89.5550099,7.627713777,0.382541414,84.468
2010손아섭,2010,12,손아섭,롯데,0.306,121,487,422,85,129,95,23,0,11,185,47,9,5,50,0,6,2,1,82,2,0.438,0.377,0.815,37,0.309,0.1,0.132701422,0.260663507,0.808080808,75.40895277,6.546757958,0.357324268,72.124
2010정근우,2010,13,정근우,SK,0.305,128,563,485,75,148,119,25,2,2,183,48,22,1,47,5,33,13,8,51,9,0.377,0.375,0.752,45,0.359,0,0.072164948,0.210309278,0.718662953,72.37428064,5.115459626,0.333434701,69.672
2010강민호,2010,14,강민호,롯데,0.305,117,465,410,66,125,82,19,1,23,215,72,0,5,42,1,2,7,8,65,16,0.524,0.376,0.9,33,0.366,0,0.219512195,0.309756098,0.844155844,75.63389247,6.524329383,0.386648707,73.63
2010박석민,2010,15,박석민,삼성,0.303,112,457,356,58,108,75,18,0,15,171,64,5,5,76,4,3,2,15,84,14,0.48,0.44,0.92,26,0.33,0,0.176966292,0.393258427,0.996212121,80.23969365,7.906831127,0.402629464,76.418
2010박한이,2010,16,박한이,삼성,0.301,128,470,379,64,114,80,21,2,11,172,63,10,5,73,2,5,4,3,54,10,0.454,0.413,0.867,30,0.313,0.4,0.153034301,0.34828496,0.892473118,75.50774468,6.934384716,0.380279476,72.588
2010강정호,2010,17,강정호,넥센,0.301,133,522,449,60,135,91,30,2,12,205,58,3,2,61,6,2,2,7,87,14,0.457,0.391,0.848,33,0.272,0.5,0.155902004,0.291759465,0.827272727,80.51747126,6.489467833,0.368606238,75.484
2010정원석,2010,18,정원석,한화,0.3,118,428,353,39,106,76,20,3,7,153,42,11,8,40,2,14,9,16,73,12,0.433,0.388,0.821,25,0.278,1,0.133144476,0.260623229,0.798507463,60.68271028,5.708826403,0.359804819,60.246
2010최정,2010,19,최정,SK,0.3,123,493,400,84,120,68,31,1,20,213,80,16,8,49,0,12,4,20,72,7,0.533,0.396,0.929,34,0.308,0,0.2325,0.375,0.996563574,90.14093306,7.726365691,0.398597484,85.734
2010박용택,2010,19,박용택,LG,0.3,107,420,370,62,111,81,21,0,9,159,45,6,1,38,3,19,4,5,64,6,0.43,0.372,0.802,34,0.294,0.308,0.12972973,0.272972973,0.80669145,62.71542857,6.135204969,0.351138686,59.638
2010김동주,2010,21,김동주,두산,0.295,110,470,387,60,114,72,22,0,20,196,67,1,5,67,4,0,1,10,45,15,0.506,0.407,0.913,31,0.219,0,0.211886305,0.382428941,0.941176471,81.20744681,7.432545979,0.394010753,77.55
2010유한준,2010,22,유한준,넥센,0.291,131,543,481,52,140,104,27,0,9,194,79,8,4,49,0,2,2,1,81,17,0.403,0.355,0.758,33,0.384,0.5,0.112266112,0.214137214,0.677777778,67.48044199,4.897774015,0.334538318,65.292
2010안치홍,2010,23,안치홍,KIA,0.291,133,537,461,79,134,102,21,3,8,185,50,16,4,49,1,18,5,7,96,12,0.401,0.365,0.766,35,0.244,0.5,0.110629067,0.245119306,0.738372093,70.57240223,5.2347661,0.338519231,68.832
2010송지만,2010,24,송지만,넥센,0.291,127,432,375,52,109,76,15,1,17,177,63,2,6,41,4,5,2,8,85,5,0.472,0.367,0.839,25,0.248,0.182,0.181333333,0.298666667,0.838827839,68.32050926,6.564604093,0.361410798,66.71
2010이병규,2010,25,이병규,LG,0.29,117,451,404,49,117,93,14,1,9,160,64,4,6,36,5,3,4,1,53,11,0.396,0.345,0.741,39,0.291,0.067,0.106435644,0.193069307,0.649006623,53.96035477,4.669646086,0.321420814,54.026
2010최희섭,2010,26,최희섭,KIA,0.286,126,532,444,78,127,83,22,1,21,214,84,0,3,81,7,4,3,4,109,17,0.482,0.398,0.88,32,0.279,0,0.195945946,0.380630631,0.890207715,85.86586466,6.818759841,0.38068381,82.068
2010장기영,2010,27,장기영,넥센,0.283,119,493,435,60,123,96,16,10,1,162,47,12,4,41,0,41,14,1,74,6,0.372,0.343,0.715,34,0.314,0,0.089655172,0.245977011,0.695783133,59.57647059,4.622312373,0.316043659,59.608
2010신명철,2010,28,신명철,삼성,0.28,125,476,397,56,111,79,22,1,9,162,57,13,6,56,2,20,9,4,82,14,0.408,0.369,0.777,28,0.264,0.167,0.128463476,0.297229219,0.754045307,61.36403361,5.051307645,0.342314534,61.444
2010최형우,2010,29,최형우,삼성,0.279,121,506,420,71,117,63,29,1,24,220,97,2,5,71,5,4,0,8,91,13,0.524,0.389,0.913,26,0.309,0.5,0.245238095,0.423809524,0.958860759,88.59225296,7.405544365,0.389803607,84.232
2010김주찬,2010,30,김주찬,롯데,0.276,118,535,485,89,134,103,18,4,9,187,40,11,3,31,1,65,19,5,65,5,0.386,0.324,0.71,40,0.294,0,0.109278351,0.268041237,0.717333333,64.72575701,4.492533263,0.31149522,66.94
2010오재원,2010,31,오재원,두산,0.276,123,421,384,59,106,86,17,3,0,129,37,2,2,29,1,35,10,4,76,5,0.336,0.332,0.668,24,0.246,0,0.059895833,0.200520833,0.638225256,46.41900238,4.219909307,0.297626794,45.932
2010손시헌,2010,32,손시헌,두산,0.273,128,499,433,51,118,90,19,1,8,163,62,10,3,46,2,0,2,7,64,12,0.376,0.35,0.726,30,0.339,0.333,0.103926097,0.205542725,0.650455927,57.58344689,4.546061597,0.322295688,56.648
2010이영욱,2010,33,이영욱,삼성,0.272,120,479,408,68,111,86,19,2,4,146,42,9,4,51,2,30,8,7,86,4,0.358,0.36,0.718,32,0.26,1,0.085784314,0.264705882,0.731391586,59.95498956,5.027281733,0.321021368,59.842
2010양의지,2010,34,양의지,두산,0.267,127,430,374,48,100,65,14,1,20,176,68,5,3,40,1,4,1,8,68,12,0.471,0.348,0.819,27,0.292,0,0.203208556,0.318181818,0.790940767,61.05139535,5.587754829,0.355037736,60.716
2010김태완,2010,35,김태완,한화,0.265,116,473,370,62,98,70,13,0,15,156,62,0,2,86,3,7,6,13,99,9,0.422,0.418,0.84,21,0.313,0,0.156756757,0.391891892,0.891986063,71.73350318,6.701745972,0.375705128,70.828
2010정성훈,2010,36,정성훈,LG,0.263,111,418,365,52,96,71,20,1,4,130,38,6,2,41,1,3,1,4,58,14,0.356,0.342,0.698,24,0.255,0.143,0.093150685,0.210958904,0.623239437,44.35923445,4.101710035,0.312060827,43.256
2010이성열,2010,37,이성열,두산,0.263,129,484,419,77,110,58,27,1,24,211,86,9,3,40,0,6,3,13,136,6,0.504,0.343,0.847,29,0.273,0,0.241050119,0.343675418,0.839622642,74.49909091,6.095380165,0.364677895,72.532
2010박경완,2010,38,박경완,SK,0.262,129,472,381,51,100,66,20,0,14,162,67,15,3,46,2,1,1,27,88,11,0.425,0.379,0.804,23,0.279,0,0.162729659,0.283464567,0.802047782,64.92529661,5.636601313,0.35647033,63.706
2010이대형,2010,39,이대형,LG,0.261,130,568,494,73,129,112,14,2,1,150,43,13,1,58,0,66,21,2,76,3,0.304,0.341,0.645,34,0.308,0.25,0.042510121,0.251012146,0.655526992,60.19014085,4.032590081,0.294363964,61.482
2010최진행,2010,40,최진행,한화,0.261,129,524,464,66,121,67,22,0,32,239,92,2,2,47,1,5,4,9,131,15,0.515,0.339,0.854,31,0.301,0,0.254310345,0.357758621,0.817679558,77.7878626,5.73844888,0.366644914,77.342
2010김민우,2010,41,김민우,넥센,0.257,128,536,447,64,115,83,20,3,9,168,44,16,3,61,0,28,6,9,85,11,0.376,0.356,0.732,27,0.236,1,0.118568233,0.304250559,0.744985673,66.02149254,4.843968202,0.327811538,66.02
2010가르시아,2010,42,가르시아,롯데,0.252,118,485,429,73,108,65,16,1,26,204,83,0,5,49,1,3,0,2,123,4,0.476,0.328,0.804,31,0.248,0,0.223776224,0.344988345,0.793846154,70.68,5.782909091,0.345630165,70.786
2010오지환,2010,43,오지환,LG,0.241,125,417,352,59,85,53,13,6,13,149,61,7,7,44,0,13,2,7,137,1,0.423,0.332,0.755,17,0.267,0.429,0.181818182,0.338068182,0.781481481,56.22997602,5.345807579,0.329178049,57.234
2010김원섭,2010,44,김원섭,KIA,0.238,111,428,353,43,84,60,16,3,5,121,28,16,1,56,0,15,6,2,63,5,0.343,0.345,0.688,22,0.194,0.222,0.104815864,0.288951841,0.671428571,46.74373832,4.249430756,0.311555825,46.786
2010이대수,2010,45,이대수,한화,0.232,125,416,375,33,87,66,13,1,7,123,37,6,3,26,0,2,4,6,57,4,0.328,0.29,0.618,22,0.28,0,0.096,0.16,0.516891892,36.56596154,3.236986759,0.275565854,36.934
2011이대호,2011,1,이대호,롯데,0.357,133,570,493,76,176,122,26,1,27,285,113,0,6,63,8,2,0,8,60,22,0.578,0.433,1.011,58,0.385,0,0.221095335,0.352941176,1.056047198,120.6078947,9.438878719,0.429661922,108.49
2011최형우,2011,2,최형우,삼성,0.34,133,571,480,80,163,93,37,3,30,296,118,0,10,76,15,4,3,5,88,8,0.617,0.427,1.044,48,0.35,0,0.277083333,0.4375,1.152439024,130.7574781,10.44512399,0.433455036,116.916
2011이병규,2011,3,이병규,LG,0.338,127,519,485,64,164,124,24,0,16,236,75,2,2,28,1,2,1,2,47,10,0.487,0.375,0.862,50,0.341,0.375,0.148453608,0.208247423,0.804216867,86.97260116,6.988869736,0.373668605,80.324
2011이용규,2011,4,이용규,KIA,0.333,111,503,421,84,140,119,16,2,3,169,33,7,3,63,2,30,6,9,33,5,0.401,0.427,0.828,39,0.247,0,0.06888361,0.275534442,0.907534247,83.11729622,7.43101655,0.371087045,79.186
2011손아섭,2011,5,손아섭,롯데,0.326,116,492,442,79,144,99,25,5,15,224,83,1,4,43,1,13,4,2,80,6,0.507,0.385,0.892,40,0.327,0,0.180995475,0.298642534,0.902597403,89.06341463,7.682786566,0.384167347,82.41
2011안치홍,2011,6,안치홍,KIA,0.315,115,433,378,54,119,89,21,4,5,163,46,17,2,33,1,9,4,3,55,13,0.431,0.373,0.804,32,0.348,0.5,0.116402116,0.216931217,0.739130435,59.48979215,5.444828434,0.351838554,56.33
2011최정,2011,7,최정,SK,0.31,113,488,403,64,125,79,25,1,20,212,75,13,6,46,1,15,5,20,72,8,0.526,0.402,0.928,39,0.372,0,0.215880893,0.35483871,0.989690722,89.94106557,7.833576679,0.399892405,84.974
2011홍성흔,2011,8,홍성흔,롯데,0.306,132,535,474,70,145,113,24,2,6,191,67,0,5,53,0,2,5,3,80,22,0.403,0.376,0.779,34,0.303,0.167,0.097046414,0.202531646,0.685393258,68.0388785,5.088780387,0.344641121,65.76
2011이종욱,2011,9,이종욱,두산,0.303,121,499,436,64,132,111,11,5,5,168,44,5,4,49,0,20,15,5,51,6,0.385,0.377,0.762,39,0.26,0.5,0.082568807,0.206422018,0.698461538,65.17995992,5.269038676,0.339423077,64.672
2011박용택,2011,10,박용택,LG,0.302,115,450,414,57,125,88,21,1,15,193,64,1,4,26,4,13,3,5,71,8,0.466,0.347,0.813,34,0.302,0.25,0.164251208,0.251207729,0.78,67.46688889,5.972478689,0.349357303,65.302
2011김현수,2011,11,김현수,두산,0.301,130,561,475,71,143,103,25,2,13,211,91,0,9,71,9,5,3,6,63,15,0.444,0.392,0.836,35,0.333,1,0.143157895,0.296842105,0.828571429,84.96242424,6.389931628,0.361577899,83.006
2011전준우,2011,12,전준우,롯데,0.301,133,601,539,97,162,108,38,5,11,243,64,2,3,50,4,23,9,7,101,14,0.451,0.366,0.817,47,0.27,0,0.150278293,0.269016698,0.785,88.49024958,5.899349972,0.354085714,83.952
2011이대수,2011,13,이대수,한화,0.301,122,420,366,46,110,83,16,3,8,156,50,14,4,31,0,8,8,5,64,5,0.426,0.36,0.786,26,0.306,0.2,0.12568306,0.210382514,0.713754647,56.64533333,5.329003484,0.344231527,55.418
2011양의지,2011,14,양의지,두산,0.301,119,438,376,43,113,92,14,3,4,145,46,11,4,44,2,3,3,3,58,12,0.386,0.375,0.761,30,0.315,0,0.085106383,0.20212766,0.690647482,54.97420091,5.065881995,0.336764706,53.686
2011정성훈,2011,15,정성훈,LG,0.291,127,494,422,61,123,94,18,1,10,173,57,11,7,49,1,9,2,5,69,16,0.41,0.366,0.776,33,0.271,0.333,0.118483412,0.251184834,0.738170347,64.63639676,5.209500634,0.341645228,64.298
2011김선빈,2011,16,김선빈,KIA,0.29,98,412,335,58,97,79,12,2,4,125,47,20,5,50,0,22,9,2,42,8,0.373,0.38,0.753,27,0.296,0,0.08358209,0.271641791,0.745098039,52.21048544,5.034582524,0.337581633,52.674
2011황재균,2011,17,황재균,롯데,0.289,117,458,398,62,115,81,18,4,12,177,68,3,8,40,1,12,6,9,78,9,0.445,0.36,0.805,33,0.259,0,0.155778894,0.271356784,0.77852349,65.5339738,5.726269555,0.34965859,65.366
2011강민호,2011,18,강민호,롯데,0.289,124,506,450,63,130,84,25,2,19,216,66,0,1,47,2,4,6,8,81,18,0.48,0.366,0.846,39,0.257,0,0.191111111,0.291111111,0.781976744,73.93909091,5.786537549,0.366746032,71.022
2011유한준,2011,19,유한준,넥센,0.289,121,511,447,64,129,101,23,2,3,165,54,4,4,52,3,4,3,4,63,11,0.369,0.365,0.734,31,0.31,0,0.080536913,0.199105145,0.668674699,61.91471624,4.916756878,0.325996032,60.436
2011강동우,2011,20,강동우,한화,0.288,133,599,518,83,149,120,13,3,13,207,51,12,4,62,1,17,15,2,71,9,0.4,0.363,0.763,41,0.312,0,0.111969112,0.235521236,0.694656489,76.02351171,5.018667032,0.337690598,75.982
2011김동주,2011,21,김동주,두산,0.286,120,483,406,57,116,74,24,1,17,193,75,0,3,66,5,6,1,8,54,18,0.475,0.393,0.868,32,0.344,0.4,0.189655172,0.36453202,0.8802589,76.33751553,6.606131151,0.376757322,73.188
2011정수빈,2011,22,정수빈,두산,0.285,128,476,414,66,118,92,17,8,1,154,38,8,3,40,0,31,8,11,77,5,0.372,0.361,0.733,31,0.303,0.2,0.086956522,0.239130435,0.737864078,61.97394958,5.229051996,0.327096154,60.684
